COD_SETOR,NUM_QUADRA,NUM_FACE,TOT_ENDERECOS,TOT_DOMICILIOS
270770105000088,29,2,3,3
270770105000088,29,3,15,15
270770105000088,29,4,0,0
270770105000088,30,1,17,16
270770105000088,30,2,0,0
270770105000088,30,3,17,16
270770105000088,30,4,0,0
270770105000088,31,1,7,5
270770105000088,31,2,0,0
270770105000088,31,3,6,6
270770105000088,31,4,0,0
270770105000088,32,1,0,0
270770105000088,32,2,0,0
270770105000088,32,3,0,0
270770105000088,32,4,0,0
270770105000088,33,1,0,0
270770105000088,33,2,24,24
270770105000088,33,3,0,0
270770105000088,33,4,3,3
270770105000088,34,1,0,0
270770105000088,34,2,22,22
270770105000088,34,3,0,0
270770105000088,34,4,0,0
270780005000001,6,4,3,2
270780005000001,7,3,1,0
270780005000004,6,3,5,3
270780005000012,1,1,6,3
270780005000013,1,2,16,15
270780005000013,9,3,1,1
270780005000014,5,4,3,3
270780005000014,9,1,10,9
270860005000003,2,2,1,1
270860005000010,2,3,11,9
270860005000015,11,6,10,6
270860005000019,29,3,1,1
270860005000019,29,6,1,1
270860005000041,4,4,3,3
270860005000041,4,9,2,2
270860005000041,13,2,0,0
270860005000041,13,3,1,0
270860005000041,13,4,0,0
270860005000041,15,1,0,0
270860005000041,15,2,0,0
270860005000041,16,2,0,0
270860005000041,16,3,1,0
270860005000041,16,4,0,0
270860005000041,16,5,0,0
270860005000057,6,3,0,0
270860005000057,6,4,0,0
270860005000057,15,4,1,0
270860005000060,19,3,1,0
270860005000064,35,2,2,2
270860005000064,38,2,1,0
270860005000064,39,3,14,12
270860005000076,13,2,1,0
270860005000099,42,2,1,0
270860005000101,134,3,1,0
270860005000101,136,6,1,0
270890705000001,9,2,0,0
270890705000004,5,8,0,0
270890705000004,6,4,0,0
270890705000004,8,7,0,0
270890705000004,8,8,0,0
270890705000007,13,1,0,0
270890705000012,2,2,3,1
270890705000013,14,3,3,3
270890705000014,10,1,16,15
270915205000002,4,4,0,0
270915205000002,7,4,8,2
270915205000004,3,2,0,0
270915205000004,3,3,0,0
270915205000004,3,4,1,0
270915205000005,5,2,0,0
270915205000005,5,4,0,0
270915205000005,14,2,5,3
270915205000008,2,2,1,0
270915205000008,2,3,3,0
270915205000008,2,4,0,0
270915205000015,1,1,0,0
270915205000015,1,2,0,0
270915205000015,1,3,0,0
270915205000015,2,2,1,0
270915205000015,2,3,0,0
270915205000015,2,4,0,0
270915205000015,8,1,0,0
270915205000015,8,2,0,0
270915205000015,8,3,0,0
270915205000015,8,4,0,0
270915205000015,14,2,0,0
270915205000015,14,3,0,0
270915205000018,1,7,0,0
270915205000018,1,8,0,0
270915205000021,5,1,3,2
270915205000023,1,23,0,0
270915205000023,1,24,0,0
270915205000025,1,9,0,0
270915205000026,4,1,0,0
270915205000039,1,1,0,0
270915205000039,1,2,0,0
270915205000039,1,3,0,0
270915205000039,1,4,0,0
270915205000042,13,2,1,0
270915205000042,13,3,0,0
270915205000042,13,4,0,0
270915205000043,9,2,0,0
270915205000043,9,3,0,0
270915205000043,9,4,0,0
270915205000044,7,2,0,0
270915205000046,1,2,0,0
270915205000046,2,3,0,0
270915205000046,3,1,0,0
270915205000053,3,3,0,0
270915205000053,5,3,0,0
270915205000053,19,4,0,0
270915205000054,4,6,0,0
270915205000054,4,9,0,0
270915205000055,1,4,0,0
270915205000055,1,53,0,0
270915205000063,6,2,0,0
270915205000063,6,3,0,0
270915205000063,6,5,0,0
270915205000063,6,19,0,0
270915205000063,17,1,0,0
270915205000063,17,2,0,0
270915205000063,18,1,0,0
270915205000066,2,11,0,0
270915205000066,2,12,0,0
270915205000066,11,7,0,0
270915205000066,11,8,0,0
270915205000066,22,5,0,0
270915205000066,24,2,0,0
270915205000066,30,4,0,0
270915205000068,15,1,2,1
270915205000069,15,3,0,0
270915205000069,16,2,0,0
270915205000069,16,3,0,0
270915205000069,18,2,0,0
270915205000069,18,3,0,0
270915205000069,34,1,0,0
270915205000072,1,5,0,0
270915205000072,1,6,0,0
270915205000072,1,7,0,0
270915205000072,1,8,0,0
270915205000072,1,9,0,0
270915205000072,1,10,0,0
270915205000072,9,1,3,3
270915205000072,12,1,0,0
270915205000072,12,2,0,0
270915205000072,12,3,0,0
270915205000072,12,4,0,0
270915205000072,13,1,0,0
270915205000072,13,2,0,0
270915205000072,13,3,0,0
270915205000072,14,1,0,0
270915205000072,14,2,0,0
270915205000072,14,3,0,0
270915205000072,14,4,0,0
270915205000072,15,2,0,0
270915205000072,16,1,0,0
270915205000072,16,2,0,0
270915205000072,16,3,0,0
270915205000072,16,4,0,0
270915205000072,17,1,0,0
270915205000072,17,2,0,0
270915205000072,17,3,0,0
270915205000072,18,1,0,0
270915205000072,18,2,0,0
270915205000072,18,3,0,0
270915205000072,18,4,0,0
270920205000013,9,2,0,0
270920205000013,9,3,0,0
270920205000013,9,4,0,0
270920205000013,10,1,0,0
270920205000013,10,2,0,0
270920205000013,10,3,0,0
270920205000013,10,4,0,0
270920205000036,4,2,0,0
270920205000049,4,10,0,0
270920205000050,18,2,0,0
270920205000050,18,3,0,0
270920205000050,18,4,0,0
270920205000072,1,2,0,0
270930105000001,5,2,0,0
270930105000001,5,3,0,0
270930105000001,11,2,1,0
270930105000001,11,3,0,0
270930105000001,11,4,0,0
270930105000004,1,6,5,5
270930105000004,2,6,13,11
270930105000004,3,1,2,2
270930105000004,3,2,10,10
270930105000004,3,6,13,11
270930105000006,2,2,0,0
270930105000008,1,1,30,23
270930105000009,4,4,0,0
270930105000009,5,8,0,0
270930105000009,12,1,0,0
270930105000009,15,1,0,0
270930105000009,18,1,0,0
270930105000009,21,1,0,0
270930105000010,9,15,33,33
270930105000010,10,2,0,0
270930105000010,12,2,1,0
270930105000010,12,3,0,0
270930105000010,12,4,0,0
270930105000012,3,2,0,0
270930105000012,3,3,2,2
270930105000013,2,1,0,0
270930105000013,3,3,0,0
270930105000013,4,6,0,0
270930105000013,5,7,0,0
270930105000013,5,9,0,0
270930105000013,5,11,0,0
270930105000016,4,2,0,0
270930105000016,4,3,0,0
270930105000016,4,4,0,0
270930105000017,16,2,0,0
270930105000017,16,3,0,0
270930105000029,5,2,0,0
270930105000029,5,3,0,0
270930105000029,5,4,1,0
270930105000031,6,3,0,0
270930105000037,6,11,0,0
270930105000057,1,2,8,8
270930105000059,6,2,0,0
270930105000059,6,3,0,0
270930105000059,6,4,0,0
270930105000060,5,2,0,0
270930105000060,5,3,0,0
270930105000060,5,4,0,0
270930105000068,1,6,0,0
270930105000068,1,19,5,4
270930105000069,13,22,0,0
270930105000071,1,3,0,0
270930105000072,1,1,0,0
270930105000072,1,2,0,0
270930105000072,1,3,0,0
270930105000072,1,4,0,0
270930105000072,1,5,0,0
270930105000072,1,6,0,0
270930105000072,1,7,4,2
270930105000072,1,8,1,1
270930105000072,2,1,0,0
270930105000072,2,2,0,0
270930105000072,2,3,0,0
270930105000072,2,4,0,0
270930105000072,3,1,0,0
270930105000072,3,2,0,0
270930105000072,3,3,0,0
270930105000072,3,4,0,0
270930105000072,4,1,0,0
270930105000072,4,2,0,0
270930105000072,4,3,0,0
270930105000072,4,4,0,0
270930105000072,5,1,0,0
270930105000072,5,2,0,0
270930105000072,5,3,0,0
270930105000072,5,4,0,0
270930105000072,6,1,0,0
270930105000072,6,2,0,0
270930105000072,6,3,0,0
270930105000072,6,4,0,0
270930105000072,7,1,0,0
270930105000072,7,2,0,0
270930105000072,7,3,0,0
270930105000072,7,4,0,0
270930105000072,8,1,0,0
270930105000072,8,2,0,0
270930105000072,8,3,0,0
270930105000072,8,4,0,0
270930105000072,9,1,0,0
270930105000072,9,2,0,0
270930105000072,9,3,0,0
270930105000072,9,4,0,0
270930105000072,10,1,0,0
270930105000072,10,2,0,0
270930105000072,11,1,0,0
270930105000074,7,2,0,0
270930105000074,7,3,0,0
270930105000074,13,1,0,0
270930105000074,13,2,0,0
270930105000074,13,3,0,0
270930105000075,1,7,0,0
270930105000075,1,8,0,0
270930105000079,1,6,0,0
270930105000082,7,2,0,0
270930105000082,7,3,0,0
270930105000082,7,4,0,0
270930105000082,12,1,0,0
270930105000082,13,1,0,0
270930105000083,1,2,0,0
270930105000083,7,2,1,0
270930105000083,7,3,0,0
270930105000083,7,4,0,0
270930105000084,12,2,0,0
270930105000084,13,1,0,0
270930105000084,15,1,0,0
270930105000087,5,1,0,0
270930105000090,2,1,0,0
270930105000090,2,2,0,0
270930105000090,2,3,0,0
270930105000090,2,4,0,0
270930105000090,3,1,0,0
270930105000090,3,2,0,0
270930105000090,3,3,0,0
270930105000090,3,4,0,0
270930105000090,4,1,0,0
270930105000090,4,2,0,0
270930105000090,4,3,0,0
270930105000090,5,1,0,0
270930105000090,5,2,0,0
270930105000090,5,3,0,0
270930105000090,5,4,0,0
270930105000090,6,1,0,0
270930105000090,6,2,0,0
270930105000090,6,3,0,0
270930105000090,6,4,0,0
270930105000090,7,1,0,0
270930105000090,7,2,0,0
270930105000090,7,3,0,0
270930105000090,7,4,0,0
270930105000090,8,1,0,0
270930105000090,8,2,0,0
270930105000090,8,3,0,0
270930105000090,8,4,0,0
270930105000090,9,1,0,0
270930105000090,9,2,0,0
270930105000090,9,3,0,0
270930105000090,9,4,0,0
270930105000090,10,1,0,0
270930105000090,10,2,0,0
270930105000090,10,3,0,0
270930105000090,10,4,0,0
270930105000090,11,1,0,0
270930105000090,11,2,0,0
270930105000090,11,3,0,0
270930105000097,6,3,0,0
270930105000097,6,7,5,4
270930110000001,5,2,0,0
270930110000001,5,3,1,0
270930110000001,5,4,0,0
270930110000001,6,2,0,0
270930110000001,6,3,0,0
270930110000001,6,4,0,0
270930110000001,7,7,0,0
270930110000001,7,8,0,0
270930110000001,9,2,0,0
270930110000001,9,3,0,0
270930110000001,9,4,0,0
270930110000002,1,8,0,0
270930110000002,1,9,0,0
270930110000002,1,13,7,0
270930110000002,1,14,1,0
270930110000002,1,15,0,0
270930110000002,3,2,0,0
270930110000002,3,3,1,0
270930110000002,3,4,3,0
270930110000023,4,2,0,0
270930110000025,1,2,0,0
270930110000025,1,11,0,0
270930110000025,1,12,0,0
270930110000026,1,11,0,0
270930110000026,1,12,0,0
270930110000026,1,14,0,0
270940005000003,9,4,0,0
270940005000003,9,5,5,5
270940005000005,15,5,1,0
270940005000005,15,6,3,2
270940005000005,17,4,6,1
270940005000008,2,6,3,2
270940005000008,2,9,14,13
270940005000010,5,2,0,0
270940005000013,11,1,0,0
270940005000014,1,2,0,0
270940005000014,1,3,0,0
270940005000014,6,1,0,0
270940005000020,2,3,3,3
270940005000020,4,1,11,11
270940005000020,4,3,14,13
270940005000021,7,2,20,19
270940005000021,7,4,13,12
270940005000022,9,2,2,0
270940005000024,1,4,0,0
270940005000024,4,2,0,0
270940005000024,8,6,15,14
270940005000036,17,1,0,0
270940005000037,1,4,0,0
270940005000037,1,7,1,0
270940005000037,1,9,1,0
270940005000044,4,3,1,0
270940005000044,4,6,4,4
